tweet_id	label	content
585	sadness	Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted.
3169	optimism	BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you. #faith #leadership #mindfu…
2641	sadness	 USER I dread to think!
3141	anger	So not pumped for this interview
1734	anger	 USER Where is your indignation and outrage over the UNARMED DEAF WHITE man who was shot and killed by black officer in CLT, NC?
781	anger	 USER I thought it was because she once sunk her teeth into something that's meant 2b sooked
555	anger	So Rangers v Celtic ll #revenge
3121	joy	Season 3 of penny dreadful is on Netflix...well my afternoon is filled
2106	sadness	I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows. #fear #fashion
1684	joy	A presentations propensity for hilarity plays a large part in determining it's funny/offensive ratio and how well such thoughts will go over
1604	sadness	you make my heart shake, bend and break.'
775	sadness	Breaking out in hives for the first time since college finals. #anxiety sucks
2790	sadness	 USER He just has that way of thinking, he wants absolute hope born from absolute despair.
3013	joy	 USER my typical shake is ~100g banana, 1c almond milk, 1tbsp chia and protein. Sometimes I add PB2 or ice or other fruit.
762	anger	 USER your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel
456	anger	 USER The point of voting for Trump to push all the pieces off the board game like an angry toddler? Wreck everything for everybody?
519	anger	Angry shouting match between a #pessimist &amp; an #optimist:\n'You're a half empty-headed USER \n'You're half full of USER 
1094	sadness	 USER Hope they refuse :( x #depressing
64	joy	Happy Birthday, LOST! / #lost #dharmainitiative #12years #22september2004 #oceanic815
2745	sadness	I can never find the exact #emoji that I'm after at the exact moment that I need it
478	sadness	 USER don't leave me #sad
355	optimism	That grudge you're holding keeps making an appearance because #God wants you to deal with it.
1488	joy	GUY was such a video I'm shaking USER 
1177	sadness	not near my kitchen so unfortunately I cannot do a cooking snap series 🍳 
1726	anger	 USER ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an
2469	joy	Rockin to Bob Dylan singin' Bob Dylan's 115th Dream on LPCO Klassic Rock #classicrock #klassicrock #rocknroll #blues #onlineradio
975	anger	At least I don't have a guy trying to discourage me anymore in what I want to do he will never become anything worth contributing to society
1462	joy	Best quote from a 7 in German - Almost
2020	joy	HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! USER #BB18 sorry not sorry #bbmichelle
2159	anger	i have so much hw tonight im offended
364	sadness	 USER But this is no easy ride for a child cries: \n'Oh, find me...find me, nothing more, \nWe are on a sullen misty moor...'
1245	anger	It's unbelievable that security guard acting like a gangster trying 2 threaten me and tell me what to do with my own home. #terrify #annoy 😡 
2232	anger	 USER Heard #alarm 1. time in Germany today #youFM, TG finally .. and far far too late. Germany always late w UK artists!! 😡 😠 
244	optimism	Always borrow money from a pessimist; he doesn't expect to be paid back.
2783	sadness	It feel like we lost a family member 🙄 😂 
2041	joy	First day of fall quarter tomorrow. 😰 #nervous #excited #anxious #blargh
2975	joy	Happy Birthday shorty. Stay fine stay breezy stay wavy USER 😘 
2296	joy	Hey USER would be nice to have “click to pause” or “pause when window inactive” on animated GIFs for macOS Messages app
1729	joy	 USER There is some hilarity in someone who is literally openly anti-science calling others anti-science.
1351	sadness	me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n #pictureday2016 #ornot
918	joy	Watch this amazing live.ly broadcast by USER #lively #musically
409	anger	Trying to book holiday flights on USER website is becoming a #nightmare
1171	anger	smh customers getting angry at me bc i aint got no marlboro lights in the gas hut. i called them in 2 hours ago, fuck you.
115	sadness	i'm... nervous about this test rip
47	anger	 USER Flirt, simper, pout, repeat. Yuck.
1602	joy	 USER happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend!! Love you lots 💖 💖 💖 💖 💖 💖 💖 🎉 🎊 #chapter22 #bdaygirl #love
681	sadness	Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. #sad
314	joy	 USER having a terrific game and not at all fazed #MCFC
1308	anger	 USER negative campaign of doom and gloom don't win elections
2985	sadness	Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy
1145	anger	RM will win the game at the last minutes and Madridistas will say Cules stayed this long watching RM win at the end. Disgusting fanbase
1963	anger	 USER Giroud's beard is making me angry.
1289	anger	 USER the pout tips me over the edge. I am most definitely AGIN. Who the feic bakes with full make up and boots with heels!!!!
377	joy	 USER cheer up
1209	anger	Inpouring this letter we are dying over against subsist checking quaint virtuoso ways toward fine huff yours l...
497	sadness	 USER I nearly started crying and having a full on panic attack after tatinof bc of the crowds so I feel him
688	anger	{Strong hands moving to firmly grope each of USER thighs, squeezing as her digging nails extract a growl from me.}
1686	sadness	Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe
1345	joy	Patriot rookie QB Jacoby Brissett to start vs Houston tomorrow nite.\n\n'Been a learning process since I got here.Gotta be ready to go.'
1549	sadness	Shanghais chief distracting levity pampa - proper dingle carry away: uUDQujcia
2899	anger	 USER She was winning this war that had been raging on inside of his mind. The desire and love all rolling into something he -
455	joy	 USER #dhoni bcoz of is calmness nd match winning finishers nd a proud #miltirian #dad#husband nd wonderful humanbeing nd his #smile
2843	anger	Romero, Rojo, Blind, Memphis, Rooney. This is nearly a starting line up I’d wanna punch in the face rather than shake their hand.
1837	anger	Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC USER 
1971	anger	Michelle is one of the worst players in bb history #bb18 #bbfinale
1102	anger	 USER can't cope wi her sour face and tiny pout 😡 😡 
2722	joy	Where are some great places to listen to blues? #nightlife #NightLifeENT #blues #jazz #gatewayarch #stlouis #washingtonave
1909	anger	The fact that we have a presidential candidate that speaks the way Trump does is alarming. I thought higher of my peers. #FDT16
417	optimism	Amateurs sit and wait for inspiration, the rest of us just get up and go to work.' -- Stephen King #authors #serious #writingtip
2260	joy	 USER happppy happppyyyyyy happppppyyyyy haaapppyyyy birthday best friend!! Love you lots 💖 💖 💖 💖 💖 💖 💖 🎉 🎊 #chapter22 #bdaygirl #happy #love
2242	anger	2 days on.......never a fucking pen!!!! #nffc
254	anger	US you need to band together not apart #nevertrump he promotes hatred and fuels
70	anger	I'd like to bridge the divide between Right and Left Twitter and say that the new Tweet truncating thing is fucking awful.
48	anger	Trumpism likewise rests on a bed of racial resentment that was made knowingly and intentionally, long before Trump got into politics.
2016	sadness	its so unfortunate that after all these years im still struggling with depression smh
2826	sadness	Heyyyy warriors!!!!! #anxiety #panicattacks
1563	anger	Have the producers of USER ever been outside of their country? These are universal problems. #worldwide
2407	anger	 USER you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing #fuming #noloyalty #joke #notimpressed
2470	anger	 USER as a musician, I can tell you that more people get discouraged when learning because of shitty instruments than anything else.
2173	sadness	where broken hearted lovers do cry away their gloom
3175	anger	Fuck being shy, I'm trying to be up in them thighs.
1484	joy	 USER awe ain't he a sweetheart? He's adorable! 😊 😍 ❤ ️
2800	anger	 USER literally Nicole already had her chance and she played shitty both seasons. #bitter
2786	sadness	My #Fibromyalgia has been really bad lately which is not good for my mental state. I feel very overwhelmed #anxiety #bipolar #depression
1362	anger	I've been wanting salty fries from McDonald's since yesterday and I'm burning my fingers eating them bc these shits 🔥 🔥 🔥 
2002	anger	 USER - frustration, looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --
359	joy	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #lol #hilarious
3114	optimism	Ask yourself every day: \nam I ruled by fear and hatred \nor am I ruled by love and the sacred?
574	anger	 USER \nIf this room was burning 🔥 
1472	sadness	whenever I hear concert postponed I think of dismal ticket sales green day ?
